dataset_id,display_name,scope,family,n_clusters,n_features,n_samples,clusterer,reducer,reduction_level,ari,seeds,condition,baseline,delta_ari
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,MDS,k_minus_1,0.330674159068297,1,MDS__k_minus_1,0.32933273562993692,0.0013414234383600787
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,None,original,0.32933273562993692,1,None__original,0.32933273562993692,0
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,PCA,25_percent,0.33134749648339301,1,PCA__25_percent,0.32933273562993692,0.0020147608534560879
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,PCA,50_percent,0.33000943932641702,1,PCA__50_percent,0.32933273562993692,0.00067670369648009654
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,PCA,k_minus_1,0.330674159068297,1,PCA__k_minus_1,0.32933273562993692,0.0013414234383600787
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,VAE,25_percent,0.31084984508966401,1,VAE__25_percent,0.32933273562993692,-0.018482890540272912
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,VAE,50_percent,0.31505479505501188,1,VAE__50_percent,0.32933273562993692,-0.014277940574925041
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,KMeans,VAE,k_minus_1,0.31512956814194892,1,VAE__k_minus_1,0.32933273562993692,-0.014203167487988
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,Isomap,25_percent,0.69822771051598598,1,Isomap__25_percent,0.54471907120395702,0.15350863931202896
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,Isomap,50_percent,0.59447708407290201,1,Isomap__50_percent,0.54471907120395702,0.04975801286894499
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,Isomap,k_minus_1,0.69822771051598598,1,Isomap__k_minus_1,0.54471907120395702,0.15350863931202896
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,KernelPCA,25_percent,0.67463133565545697,1,KernelPCA__25_percent,0.54471907120395702,0.12991226445149995
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,KernelPCA,50_percent,0.67463133565545697,1,KernelPCA__50_percent,0.54471907120395702,0.12991226445149995
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,KernelPCA,k_minus_1,0.67463133565545697,1,KernelPCA__k_minus_1,0.54471907120395702,0.12991226445149995
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,MDS,25_percent,0.54457300937208797,1,MDS__25_percent,0.54471907120395702,-0.00014606183186904875
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,MDS,50_percent,0.54471907120395702,1,MDS__50_percent,0.54471907120395702,0
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,MDS,k_minus_1,0.54595424578182405,1,MDS__k_minus_1,0.54471907120395702,0.0012351745778670375
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,None,original,0.54471907120395702,1,None__original,0.54471907120395702,0
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,PCA,25_percent,0.54451113561948195,1,PCA__25_percent,0.54471907120395702,-0.00020793558447507188
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,PCA,50_percent,0.54471907120395702,1,PCA__50_percent,0.54471907120395702,0
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,PCA,k_minus_1,0.53951249327828688,1,PCA__k_minus_1,0.54471907120395702,-0.0052065779256701417
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,VAE,25_percent,0.65796560067094001,1,VAE__25_percent,0.54471907120395702,0.11324652946698299
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,VAE,50_percent,0.63563794566014298,1,VAE__50_percent,0.54471907120395702,0.090918874456185961
circles_k5_d200_r17,circles_k5_d200_r17,synthetic,circles,5,200,2000,OPTICS,VAE,k_minus_1,0.69822771051598598,1,VAE__k_minus_1,0.54471907120395702,0.15350863931202896
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,Isomap,25_percent,0.30201544789255802,1,Isomap__25_percent,0.27930156988069188,0.02271387801186614
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,Isomap,50_percent,0.29633293491756602,1,Isomap__50_percent,0.27930156988069188,0.017031365036874135
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,Isomap,k_minus_1,0.0051011283073980002,1,Isomap__k_minus_1,0.27930156988069188,-0.27420044157329387
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,KernelPCA,25_percent,0.34299034143245988,1,KernelPCA__25_percent,0.27930156988069188,0.063688771551767998
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,KernelPCA,50_percent,0.34374787609312601,1,KernelPCA__50_percent,0.27930156988069188,0.064446306212434135
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,KernelPCA,k_minus_1,0.34268457136851488,1,KernelPCA__k_minus_1,0.27930156988069188,0.063383001487822999
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,MDS,25_percent,0.20077068393366401,1,MDS__25_percent,0.27930156988069188,-0.078530885947027868
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,MDS,50_percent,0.30411959464940602,1,MDS__50_percent,0.27930156988069188,0.024818024768714142
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,MDS,k_minus_1,0.20573048410627601,1,MDS__k_minus_1,0.27930156988069188,-0.073571085774415873
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,None,original,0.27930156988069188,1,None__original,0.27930156988069188,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,PCA,25_percent,0.29767298105305001,1,PCA__25_percent,0.27930156988069188,0.018371411172358132
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,PCA,50_percent,0.34346625925177687,1,PCA__50_percent,0.27930156988069188,0.064164689371084993
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,PCA,k_minus_1,0.331306191541546,1,PCA__k_minus_1,0.27930156988069188,0.052004621660854122
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,VAE,25_percent,0.338952420287427,1,VAE__25_percent,0.27930156988069188,0.059650850406735123
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,VAE,50_percent,0.22240222906293891,1,VAE__50_percent,0.27930156988069188,-0.056899340817752969
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,AHC,VAE,k_minus_1,0.34402293178174892,1,VAE__k_minus_1,0.27930156988069188,0.06472136190105704
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,Isomap,25_percent,0.0370340755532199,1,Isomap__25_percent,0.045509665196397001,-0.0084755896431771005
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,Isomap,50_percent,0.24630488314758101,1,Isomap__50_percent,0.045509665196397001,0.20079521795118399
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,Isomap,k_minus_1,0.24947992703465391,1,Isomap__k_minus_1,0.045509665196397001,0.20397026183825689
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,KernelPCA,25_percent,0.34178245961403803,1,KernelPCA__25_percent,0.045509665196397001,0.29627279441764104
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,KernelPCA,50_percent,0.34186165087058701,1,KernelPCA__50_percent,0.045509665196397001,0.29635198567419002
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,KernelPCA,k_minus_1,0.26419440425707702,1,KernelPCA__k_minus_1,0.045509665196397001,0.21868473906068003
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,MDS,25_percent,0.291851600325641,1,MDS__25_percent,0.045509665196397001,0.24634193512924402
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,MDS,50_percent,0.08280244954405,1,MDS__50_percent,0.045509665196397001,0.037292784347652999
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,MDS,k_minus_1,0.309694955872442,1,MDS__k_minus_1,0.045509665196397001,0.26418529067604501
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,None,original,0.045509665196397001,1,None__original,0.045509665196397001,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,PCA,25_percent,0.294013594076316,1,PCA__25_percent,0.045509665196397001,0.24850392887991901
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,PCA,50_percent,0.23495100944800901,1,PCA__50_percent,0.045509665196397001,0.18944134425161202
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,PCA,k_minus_1,0.30750684533072092,1,PCA__k_minus_1,0.045509665196397001,0.26199718013432394
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,VAE,25_percent,0.21738100862128101,1,VAE__25_percent,0.045509665196397001,0.17187134342488403
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,VAE,50_percent,0.068579725227926006,1,VAE__50_percent,0.045509665196397001,0.023070060031529005
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,GMM,VAE,k_minus_1,0.055211627252245002,1,VAE__k_minus_1,0.045509665196397001,0.0097019620558480013
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,Isomap,25_percent,0.244590715004636,1,Isomap__25_percent,0.32938747880146502,-0.084796763796829017
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,Isomap,50_percent,0.244787556203997,1,Isomap__50_percent,0.32938747880146502,-0.084599922597468014
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,Isomap,k_minus_1,0.24746366456021901,1,Isomap__k_minus_1,0.32938747880146502,-0.081923814241246007
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,KernelPCA,25_percent,0.341877892010159,1,KernelPCA__25_percent,0.32938747880146502,0.012490413208693985
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,KernelPCA,50_percent,0.34192074747048801,1,KernelPCA__50_percent,0.32938747880146502,0.01253326866902299
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,KernelPCA,k_minus_1,0.27299115208545288,1,KernelPCA__k_minus_1,0.32938747880146502,-0.056396326716012135
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,MDS,25_percent,0.33005327844566601,1,MDS__25_percent,0.32938747880146502,0.0006657996442009928
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,MDS,50_percent,0.32938747880146502,1,MDS__50_percent,0.32938747880146502,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,MDS,k_minus_1,0.32938747880146502,1,MDS__k_minus_1,0.32938747880146502,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,None,original,0.32938747880146502,1,None__original,0.32938747880146502,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,PCA,25_percent,0.329397304359136,1,PCA__25_percent,0.32938747880146502,9.8255576709838088e-06
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,PCA,50_percent,0.32938747880146502,1,PCA__50_percent,0.32938747880146502,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,PCA,k_minus_1,0.32940251309230201,1,PCA__k_minus_1,0.32938747880146502,1.5034290836990483e-05
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,VAE,25_percent,0.32147263289015993,1,VAE__25_percent,0.32938747880146502,-0.0079148459113050906
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,VAE,50_percent,0.31610000993655801,1,VAE__50_percent,0.32938747880146502,-0.013287468864907004
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,KMeans,VAE,k_minus_1,0.30845747028790488,1,VAE__k_minus_1,0.32938747880146502,-0.020930008513560139
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,Isomap,25_percent,0.35878887674503501,1,Isomap__25_percent,0.67463133565545697,-0.31584245891042195
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,Isomap,50_percent,0.38429876440170202,1,Isomap__50_percent,0.67463133565545697,-0.29033257125375495
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,Isomap,k_minus_1,0.69822771051598598,1,Isomap__k_minus_1,0.67463133565545697,0.023596374860529012
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,KernelPCA,25_percent,0.67463133565545697,1,KernelPCA__25_percent,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,KernelPCA,50_percent,0.67463133565545697,1,KernelPCA__50_percent,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,KernelPCA,k_minus_1,0.67463133565545697,1,KernelPCA__k_minus_1,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,MDS,25_percent,0.67463133565545697,1,MDS__25_percent,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,MDS,50_percent,0.67463133565545697,1,MDS__50_percent,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,MDS,k_minus_1,0.54486271173551404,1,MDS__k_minus_1,0.67463133565545697,-0.12976862391994293
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,None,original,0.67463133565545697,1,None__original,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,PCA,25_percent,0.67463133565545697,1,PCA__25_percent,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,PCA,50_percent,0.67463133565545697,1,PCA__50_percent,0.67463133565545697,0
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,PCA,k_minus_1,0.5468280907707801,1,PCA__k_minus_1,0.67463133565545697,-0.12780324488467687
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,VAE,25_percent,0.67664492160318401,1,VAE__25_percent,0.67463133565545697,0.0020135859477270479
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,VAE,50_percent,0.65606341780426702,1,VAE__50_percent,0.67463133565545697,-0.018567917851189941
circles_k5_d200_r18,circles_k5_d200_r18,synthetic,circles,5,200,2000,OPTICS,VAE,k_minus_1,0.63061525557723297,1,VAE__k_minus_1,0.67463133565545697,-0.044016080078223996
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,Isomap,25_percent,0.2334969005002839,1,Isomap__25_percent,0.34364634198559202,-0.11014944148530811
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,Isomap,50_percent,0.0470929179511319,1,Isomap__50_percent,0.34364634198559202,-0.29655342403446011
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,Isomap,k_minus_1,0.226058534028899,1,Isomap__k_minus_1,0.34364634198559202,-0.11758780795669302
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,KernelPCA,25_percent,0.34324659495869192,1,KernelPCA__25_percent,0.34364634198559202,-0.00039974702690009911
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,KernelPCA,50_percent,0.34355357255180902,1,KernelPCA__50_percent,0.34364634198559202,-9.2769433783002064e-05
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,KernelPCA,k_minus_1,0.34221112525373393,1,KernelPCA__k_minus_1,0.34364634198559202,-0.0014352167318580911
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,MDS,25_percent,0.30159706407931802,1,MDS__25_percent,0.34364634198559202,-0.042049277906273996
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,MDS,50_percent,0.31745703282430587,1,MDS__50_percent,0.34364634198559202,-0.026189309161286145
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,MDS,k_minus_1,0.32890844622937793,1,MDS__k_minus_1,0.34364634198559202,-0.014737895756214092
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,None,original,0.34364634198559202,1,None__original,0.34364634198559202,0
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,PCA,25_percent,0.30159706407931802,1,PCA__25_percent,0.34364634198559202,-0.042049277906273996
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,PCA,50_percent,0.32998161586519692,1,PCA__50_percent,0.34364634198559202,-0.013664726120395099
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,PCA,k_minus_1,0.24612287460148591,1,PCA__k_minus_1,0.34364634198559202,-0.097523467384106111
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,VAE,25_percent,0.18262639223117591,1,VAE__25_percent,0.34364634198559202,-0.16101994975441611
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,VAE,50_percent,0.29297901169812002,1,VAE__50_percent,0.34364634198559202,-0.050667330287472001
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,AHC,VAE,k_minus_1,0.34322540226389592,1,VAE__k_minus_1,0.34364634198559202,-0.00042093972169610083
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,Isomap,25_percent,0.034078223812964901,1,Isomap__25_percent,0.0496444246220119,-0.015566200809046998
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,Isomap,50_percent,0.245589512917329,1,Isomap__50_percent,0.0496444246220119,0.19594508829531709
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,Isomap,k_minus_1,0.25024309218192392,1,Isomap__k_minus_1,0.0496444246220119,0.20059866755991201
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,KernelPCA,25_percent,0.34177538245330302,1,KernelPCA__25_percent,0.0496444246220119,0.29213095783129112
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,KernelPCA,50_percent,0.32750594899590002,1,KernelPCA__50_percent,0.0496444246220119,0.27786152437388811
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,KernelPCA,k_minus_1,0.229073727083559,1,KernelPCA__k_minus_1,0.0496444246220119,0.17942930246154709
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,MDS,25_percent,0.304721079794257,1,MDS__25_percent,0.0496444246220119,0.25507665517224509
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,MDS,50_percent,0.062811087294049897,1,MDS__50_percent,0.0496444246220119,0.013166662672037997
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,MDS,k_minus_1,0.30805074285532802,1,MDS__k_minus_1,0.0496444246220119,0.25840631823331611
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,None,original,0.0496444246220119,1,None__original,0.0496444246220119,0
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,PCA,25_percent,0.30275948286227,1,PCA__25_percent,0.0496444246220119,0.2531150582402581
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,PCA,50_percent,0.064636837716645898,1,PCA__50_percent,0.0496444246220119,0.014992413094633998
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,PCA,k_minus_1,0.313208017268439,1,PCA__k_minus_1,0.0496444246220119,0.26356359264642709
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,VAE,25_percent,-0.001727059096083,1,VAE__25_percent,0.0496444246220119,-0.051371483718094899
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,VAE,50_percent,0.083771772521795004,1,VAE__50_percent,0.0496444246220119,0.034127347899783105
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,GMM,VAE,k_minus_1,0.225220688064767,1,VAE__k_minus_1,0.0496444246220119,0.17557626344275509
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,Isomap,25_percent,0.245444789035346,1,Isomap__25_percent,0.329328627237161,-0.083883838201814998
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,Isomap,50_percent,0.24595615086528591,1,Isomap__50_percent,0.329328627237161,-0.083372476371875087
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,Isomap,k_minus_1,0.24685328545639201,1,Isomap__k_minus_1,0.329328627237161,-0.082475341780768985
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,KernelPCA,25_percent,0.323592561310593,1,KernelPCA__25_percent,0.329328627237161,-0.0057360659265680014
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,KernelPCA,50_percent,0.34181033444305092,1,KernelPCA__50_percent,0.329328627237161,0.012481707205889925
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,KernelPCA,k_minus_1,0.27535280058241701,1,KernelPCA__k_minus_1,0.329328627237161,-0.053975826654743986
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,MDS,25_percent,0.328676817001399,1,MDS__25_percent,0.329328627237161,-0.00065181023576199593
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,MDS,50_percent,0.32999202232341501,1,MDS__50_percent,0.329328627237161,0.000663395086254015
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,MDS,k_minus_1,0.33133639139015292,1,MDS__k_minus_1,0.329328627237161,0.0020077641529919199
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,None,original,0.329328627237161,1,None__original,0.329328627237161,0
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,PCA,25_percent,0.33066900145116201,1,PCA__25_percent,0.329328627237161,0.0013403742140010166
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,PCA,50_percent,0.330674594194028,1,PCA__50_percent,0.329328627237161,0.0013459669568670063
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,PCA,k_minus_1,0.330674594194028,1,PCA__k_minus_1,0.329328627237161,0.0013459669568670063
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,VAE,25_percent,0.31481330389149992,1,VAE__25_percent,0.329328627237161,-0.01451532334566108
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,VAE,50_percent,0.32163114431728501,1,VAE__50_percent,0.329328627237161,-0.0076974829198759864
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,KMeans,VAE,k_minus_1,0.31503544908812292,1,VAE__k_minus_1,0.329328627237161,-0.014293178149038077
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,Isomap,25_percent,0.58166369458908995,1,Isomap__25_percent,0.47529712951447101,0.10636656507461895
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,Isomap,50_percent,0.58295764673166695,1,Isomap__50_percent,0.47529712951447101,0.10766051721719594
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,Isomap,k_minus_1,0.76386514875310396,1,Isomap__k_minus_1,0.47529712951447101,0.28856801923863296
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,KernelPCA,25_percent,0.67463133565545697,1,KernelPCA__25_percent,0.47529712951447101,0.19933420614098596
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,KernelPCA,50_percent,0.67463133565545697,1,KernelPCA__50_percent,0.47529712951447101,0.19933420614098596
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,KernelPCA,k_minus_1,0.67463133565545697,1,KernelPCA__k_minus_1,0.47529712951447101,0.19933420614098596
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,MDS,25_percent,0.67463133565545697,1,MDS__25_percent,0.47529712951447101,0.19933420614098596
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,MDS,50_percent,0.47502606700274203,1,MDS__50_percent,0.47529712951447101,-0.0002710625117289811
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,MDS,k_minus_1,0.47522135152124201,1,MDS__k_minus_1,0.47529712951447101,-7.5777993228998142e-05
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,None,original,0.47529712951447101,1,None__original,0.47529712951447101,0
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,PCA,25_percent,0.67463133565545697,1,PCA__25_percent,0.47529712951447101,0.19933420614098596
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,PCA,50_percent,0.47502606700274203,1,PCA__50_percent,0.47529712951447101,-0.0002710625117289811
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,PCA,k_minus_1,0.47529266894919092,1,PCA__k_minus_1,0.47529712951447101,-4.4605652800844275e-06
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,VAE,25_percent,0.64472736064222602,1,VAE__25_percent,0.47529712951447101,0.16943023112775502
circles_k5_d200_r19,circles_k5_d200_r19,synthetic,circles,5,200,2000,OPTICS,VAE,50_percent,0.64935005528997303,1,VAE__50_percent,0.47529712951447101,0.17405292577550202
